@relation satimage-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement

@attribute Aattr numeric
@attribute Battr numeric
@attribute Cattr numeric
@attribute Dattr numeric
@attribute Eattr numeric
@attribute Fattr numeric
@attribute A1attr numeric
@attribute B2attr numeric
@attribute C3attr numeric
@attribute D4attr numeric
@attribute E5attr numeric
@attribute F6attr numeric
@attribute A7attr numeric
@attribute B8attr numeric
@attribute C9attr numeric
@attribute D10attr numeric
@attribute E11attr numeric
@attribute F12attr numeric
@attribute A13attr numeric
@attribute B14attr numeric
@attribute C15attr numeric
@attribute D16attr numeric
@attribute E17attr numeric
@attribute F18attr numeric
@attribute A19attr numeric
@attribute B20attr numeric
@attribute C21attr numeric
@attribute D22attr numeric
@attribute E23attr numeric
@attribute F24attr numeric
@attribute A25attr numeric
@attribute B26attr numeric
@attribute C27attr numeric
@attribute D28attr numeric
@attribute E29attr numeric
@attribute F30attr numeric
@attribute class {1.,2.,3.,4.,5.,7.}

@data
1.073066,0.804341,0.703439,0.233219,1.095016,0.819544,0.713472,0.237733,1.713929,1.010702,0.429577,0.242968,1.375487,0.854412,0.821265,0.124397,1.400122,1.040333,0.828476,0.125908,1.126416,0.880036,0.301881,-0.077004,1.387105,1.036129,0.82981,0.228494,1.412317,0.869008,0.59195,0.230101,1.438068,0.882725,0.303913,-0.183967,3.
-0.396887,-0.375613,-1.699549,-1.61886,-0.084821,-0.360191,-1.446863,-1.398935,-0.364672,-0.345245,-1.19335,-1.390234,-0.168324,-0.502268,-1.518567,-1.513043,-0.151111,-0.487713,-1.324934,-1.502624,-0.433852,-0.4746,-1.312023,-1.28304,-0.232863,-0.367211,-1.397426,-1.45649,-0.218196,-0.356526,-1.14413,-1.240204,-0.203527,-0.344432,-1.133601,-1.2336,7.
1.073066,0.804341,0.162766,0.021553,0.800057,0.644768,-0.066649,-0.184633,1.120043,0.66078,0.429577,0.032233,1.081428,0.679357,0.281304,-0.086885,0.809176,0.516432,-0.487496,-0.451958,0.532028,0.180869,-0.176313,-0.653804,0.724391,0.334459,-0.374101,-0.613998,0.152375,-0.181449,-1.323724,-1.082671,0.468035,0.006184,-0.834119,-0.813747,7.
-0.102897,-0.025997,-0.978653,-0.825112,-0.084821,-0.185416,-0.966788,-0.818182,0.154978,-0.345245,-0.952917,-0.810711,0.125735,-0.370976,-0.858614,-0.826374,0.144362,-0.356737,-0.846398,-0.819691,0.160536,-0.168714,-1.072926,-0.811113,0.061677,-0.016376,-0.915862,-0.666654,0.374717,-0.181449,-0.90467,-0.872628,0.094945,-0.344432,-0.894016,-0.866229,7.
-0.176394,-0.550421,-1.038727,-1.089695,-0.45352,-0.360191,-1.026798,-1.082161,-0.438908,-0.345245,-1.253459,-1.07413,-0.09481,-0.283448,-1.278584,-1.143298,-0.077243,-0.269421,-1.265117,-0.924758,-0.359554,-0.25611,-1.491346,-0.915985,-0.085593,-0.191794,-1.216839,-0.824621,-0.366425,-0.006373,-0.964535,-0.820117,-0.352763,-0.169124,-1.193498,-1.023674,7.
0.044099,0.542129,0.763513,0.497802,0.062659,0.557381,1.073527,0.501711,0.377685,0.354598,0.790227,0.717124,-0.462384,0.197954,0.341299,0.018756,-0.151111,0.036189,0.349941,0.598708,-0.136658,0.224567,0.660526,0.814413,-1.411021,-0.893464,-0.133319,0.386461,-0.440539,0.037396,-0.126428,-0.137475,0.094945,0.225319,0.363809,0.235886,5.
1.367057,1.022851,0.823588,0.286136,1.389975,0.863238,0.83349,0.501711,1.120043,1.054442,0.850335,0.295652,1.375487,1.204523,0.581282,0.494142,1.104649,1.214967,0.828476,0.493642,1.126416,1.054828,1.13872,0.499795,1.534375,1.123838,1.070593,0.123183,1.560545,1.131622,1.070868,0.492656,1.587304,1.320996,0.783084,0.708221,3.
0.779075,0.148811,-0.498055,-0.454696,-0.084821,-0.01064,-0.966788,-0.818182,-0.067729,-0.170284,-0.952917,-0.810711,0.125735,-0.195921,-0.858614,-0.826374,0.144362,-0.356737,-0.846398,-0.819691,0.160536,-0.343506,-0.833829,-0.811113,0.061677,-0.191794,-1.156644,-0.877277,0.07826,-0.006373,-0.90467,-0.662584,0.393417,-0.169124,-0.894016,-0.866229,7.
-1.425855,-0.463017,-0.55813,-0.348863,-1.412137,-0.622354,-0.78676,-0.554203,-1.181266,-0.607687,-0.772592,-0.547291,-1.418077,-0.546032,-0.49864,-0.245347,-1.406871,-0.662347,-0.726764,-0.451958,-1.399733,-0.518297,-0.714281,-0.653804,-1.558291,-0.981173,-1.096448,-0.824621,-1.552253,-0.837985,-0.844805,-0.610073,-1.322796,-0.475913,-0.834119,-0.393894,1.
1.661048,1.022851,1.123962,0.709468,2.053633,1.256483,1.373574,0.501711,2.085107,1.448104,1.391311,0.717124,2.037121,1.204523,1.421222,0.705425,1.769463,1.214967,1.127561,0.703775,1.795102,1.22962,1.13872,0.70954,1.90255,1.518527,1.371571,0.702396,1.560545,0.912777,0.771544,0.492656,1.587304,0.926552,0.543498,0.340849,3.
2.028536,1.41617,1.123962,0.709468,1.758674,1.212789,1.133537,0.501711,1.788164,1.054442,0.850335,0.242968,1.522517,1.116996,0.761269,0.33568,1.547858,0.909358,0.529392,0.125908,1.275013,1.142224,0.301881,-0.077004,1.681645,1.255401,1.190984,0.386461,1.708774,1.087853,0.651815,0.597678,1.73654,1.10186,0.663291,0.393331,3.
0.779075,0.629533,0.403065,0.021553,1.095016,0.644768,0.713472,0.237733,1.120043,0.835741,0.730119,0.242968,0.787369,0.854412,0.521286,0.124397,0.809176,0.691066,0.529392,0.125908,1.126416,0.880036,0.540978,0.132741,0.724391,1.036129,0.589028,0.228494,1.11586,1.044084,0.831409,0.230101,0.766507,1.058033,0.303913,0.235886,3.
1.073066,0.804341,0.703439,0.233219,1.684934,0.994319,0.413425,0.237733,1.416986,1.010702,0.970552,0.242968,1.375487,1.029468,0.821265,0.124397,1.104649,0.8657,0.290124,-0.084225,1.126416,0.880036,0.301881,-0.077004,1.387105,0.860711,0.589028,0.228494,1.412317,0.869008,0.292626,-0.189986,0.766507,0.532109,0.064327,-0.183967,3.
1.367057,0.97915,0.703439,0.444886,1.095016,0.994319,0.713472,0.02655,1.120043,0.66078,0.189143,0.032233,1.081428,0.679357,0.281304,-0.086885,1.104649,0.691066,0.290124,-0.084225,1.126416,0.705245,0.540978,0.132741,1.092566,0.860711,0.589028,-0.192752,1.412317,1.044084,0.59195,0.020058,1.438068,1.058033,0.603395,0.235886,4.
-1.57285,-2.385906,0.042617,0.921135,-1.854576,-2.37011,0.05337,0.924077,-1.849387,-2.226075,0.30936,1.138596,-1.491592,-1.902712,-0.198662,0.916707,-1.48074,-1.884784,-0.42768,0.493642,-1.919822,-2.222517,0.301881,1.28634,-1.705561,-2.25295,0.649224,1.966133,-1.478139,-1.888442,-0.126428,0.965254,-1.695885,-2.228996,0.663291,1.600409,2.
-1.425855,-1.774078,-0.137607,0.974051,-1.854576,-2.020559,0.113379,1.346443,-1.181266,-1.30753,-0.8327,-0.336555,-1.859166,-2.384115,0.401295,1.603376,-1.850081,-2.27771,0.409758,1.754441,-1.845523,-2.004027,-0.056765,0.604668,-1.926465,-2.384513,1.371571,2.387379,-1.922824,-2.369901,1.370192,2.383049,-2.143593,-2.272822,1.382048,2.597561,2.
-1.499353,-2.2548,1.664634,2.667381,-1.707096,-2.151641,1.67362,2.455153,-1.478209,-2.226075,1.691853,2.66643,-2.006196,-2.252823,1.481217,2.76543,-1.702344,-2.234051,1.187378,2.752574,-1.696927,-2.222517,1.198494,2.544811,-1.85283,-2.165241,1.491962,2.808625,-1.84871,-2.151056,1.489922,2.803136,-1.845121,-2.141341,1.202359,2.650043,2.
-0.396887,-0.288209,-0.317831,-0.348863,-0.674739,-0.272803,-0.306686,-0.34302,-0.884323,-0.082804,-0.532158,-0.336555,-0.388869,-0.195921,-0.198662,-0.086885,-0.668189,-0.00747,0.050856,-0.084225,-0.656748,0.006078,-0.176313,0.132741,-0.453767,-0.367211,-0.193515,0.017871,-0.144082,-0.006373,0.292626,0.230101,-0.725852,0.006184,0.064327,0.025959,1.
-0.764376,-1.511866,-1.819698,-1.830527,-0.748479,-1.321457,-1.986946,-2.032484,-0.958558,-1.30753,-1.97476,-1.811706,-0.756443,-1.290018,-1.638558,-1.196119,-0.742057,-1.404541,-2.042737,-1.975424,-0.731046,-1.261162,-2.208636,-1.964712,-0.895577,-1.200445,-1.517817,-1.0879,-0.885225,-1.013061,-1.503318,-1.292715,-0.875088,-1.308627,-1.912255,-1.653454,5.
-0.176394,-0.463017,-1.038727,-1.195528,-0.45352,-0.447579,-1.446863,-1.187752,-0.141965,-0.432726,-1.614109,-1.33755,0.05222,-0.195921,-1.518567,-1.30176,-0.446584,-0.356737,-1.504385,-1.450091,-0.433852,-0.518297,-1.730443,-1.440349,-0.085593,-0.45492,-1.277035,-1.509145,-0.069968,-0.444064,-1.503318,-1.502759,-0.352763,-0.607395,-1.49298,-1.338564,7.
-1.719846,-2.2548,0.643364,1.60905,-2.223275,-2.326416,0.113379,1.610422,-1.997859,-2.313555,0.369468,1.612751,-1.418077,-2.034003,0.641278,1.9203,-1.850081,-2.365027,0.888293,2.279774,-1.845523,-2.353611,0.361655,1.915576,-1.631926,-2.165241,0.167659,1.597543,-1.404024,-2.151056,0.412356,1.595385,-1.621268,-2.00986,0.423706,1.757854,2.
-0.764376,0.017705,-0.377906,-0.190113,-0.748479,0.207829,0.353416,0.184937,-0.438908,0.529559,0.67001,0.190284,-0.682928,0.022899,-0.378649,-0.139706,-0.668189,-0.356737,-0.367863,0.020842,-0.433852,0.049776,-0.116539,0.027868,-0.674672,-0.104085,-0.073123,-0.192752,-0.662882,-0.444064,-0.545481,-0.189986,-0.651234,-0.432086,-0.534637,-0.183967,1.
1.734545,1.022851,0.823588,0.497802,1.389975,1.212789,1.133537,0.501711,1.120043,0.879481,0.609902,0.032233,1.522517,1.292051,0.761269,0.494142,1.547858,1.12765,0.529392,0.336042,1.275013,0.923734,0.540978,0.132741,1.018931,0.509876,-0.133319,-0.192752,0.448832,0.037396,-0.545481,-0.767606,0.468035,-0.256778,-1.013809,-1.338564,3.
0.411587,-0.113401,-0.377906,-0.190113,-0.969698,-1.671008,0.353416,1.188056,-1.478209,-2.007374,0.910444,1.981539,1.449002,0.810648,0.341299,-0.139706,-0.151111,-0.531371,-0.60713,-0.136758,-1.399733,-1.74184,-0.116539,1.338776,2.049819,1.211546,0.950202,0.228494,0.819403,0.256241,-0.066563,-0.557562,-0.352763,-0.914184,-0.295052,0.025959,2.
-0.176394,-0.594123,-1.879773,-1.354278,-0.45352,-0.753436,-1.866928,-1.557323,-0.438908,-0.738907,-1.854543,-1.33755,-0.462384,-0.546032,-1.518567,-1.460222,-0.446584,-0.531371,-1.504385,-1.450091,-0.136658,-0.518297,-1.252249,-1.28304,0.208947,0.071332,-0.79547,-0.929932,0.819403,0.256241,-0.306022,-0.557562,0.841124,0.269146,-0.295052,-0.341412,7.
0.63208,0.148811,-0.43798,-0.454696,0.357618,0.164136,-0.186668,-0.448612,0.377685,0.179637,-0.652375,-0.441923,0.713854,0.197954,-0.378649,-0.562271,0.439835,0.341798,-0.128595,-0.557024,0.457729,0.224567,-0.534958,-0.548931,0.650756,0.378313,-0.374101,-0.508686,0.967631,0.212472,-0.126428,-0.715095,0.393417,0.225319,-0.354948,-0.498857,4.
-0.764376,-1.424462,-1.639474,-1.565944,-0.969698,-1.539926,-1.866928,-1.557323,-0.958558,-1.39501,-1.854543,-1.179498,-1.197532,-1.508837,-1.518567,-1.30176,-1.185267,-1.491858,-1.504385,-1.292491,-1.176837,-1.30486,-1.491346,-1.28304,-1.190116,-1.507425,-1.036253,-0.929932,-0.885225,-1.231906,-1.682913,-1.135182,-0.875088,-1.220973,-1.253394,-0.91871,5.
0.999568,0.673235,0.102692,0.021553,0.726317,0.513687,0.113379,-0.395816,0.748864,0.048417,-0.772592,-0.758027,0.640339,0.197954,-0.378649,-0.50945,0.661439,0.036189,-0.846398,-0.924758,0.086237,-0.168714,-1.013152,-0.915985,0.208947,-0.279503,-1.277035,-0.929932,0.226489,-0.093911,-1.263859,-0.925139,0.244181,-0.08147,-0.534637,-0.91871,7.
0.926071,0.542129,0.282916,-0.08428,1.537455,0.906932,0.533444,0.132141,1.268514,0.923221,0.549793,0.1376,0.419794,0.022899,0.101317,-0.192527,1.326253,0.691066,0.349941,0.020842,1.349311,0.880036,0.660526,0.185177,-0.895577,-1.025027,0.348246,0.597084,0.967631,0.387548,0.113031,-0.137475,1.214214,0.838898,0.363809,0.025959,3.
0.705578,0.498427,0.102692,-0.190113,0.726317,0.513687,0.353416,-0.184633,1.045807,0.70452,0.369468,0.032233,1.154943,0.810648,0.341299,0.230039,1.178517,0.822041,0.110673,-0.136758,1.200714,0.617849,0.122558,0.027868,1.387105,0.992274,0.408441,0.017871,1.412317,1.000315,0.951139,0.230101,1.139596,1.233342,0.962773,0.235886,3.
-0.984869,-1.293356,-1.639474,-1.354278,-0.748479,-1.277763,-1.206825,-1.187752,-0.958558,-1.26379,-1.19335,-0.968763,-0.682928,-1.20249,-1.278584,-0.720733,-0.668189,-1.011614,-0.367863,-0.136758,-0.433852,-0.867881,-0.116539,0.394922,-0.380132,-0.630338,-0.073123,0.228494,0.226489,-0.093911,0.172896,0.230101,0.841124,0.488282,0.723188,0.445813,5.
-1.425855,-0.550421,-1.038727,-0.507613,-1.633357,-0.709742,-1.026798,-0.923774,-1.403973,-0.520206,-0.8327,-0.494607,-1.418077,-0.458504,-0.558636,-0.350989,-1.406871,-0.618688,-0.786581,-0.557024,-1.176837,-0.605693,-1.013152,-0.548931,-0.969212,-0.674192,-0.976057,-0.824621,-1.181682,-0.662909,-0.964535,-0.662584,-1.17356,-0.51974,-0.714327,-0.446376,1.
1.955038,1.241362,1.184036,0.603635,1.979894,1.256483,0.8935,0.607303,2.010872,1.273143,0.910444,0.822492,2.037121,1.379579,1.181239,0.758245,2.064936,1.214967,1.187378,0.598708,2.092296,1.404411,0.899623,0.604668,2.049819,1.386964,1.552157,0.597084,1.708774,1.394236,0.951139,0.597678,1.73654,1.233342,0.723188,0.445813,3.
0.117596,0.192513,-0.377906,-0.560529,0.726317,0.688462,0.113379,-0.184633,1.045807,0.879481,0.369468,0.032233,-0.168324,0.022899,-0.858614,-0.720733,0.661439,0.603749,0.110673,0.020842,0.977819,0.836338,0.660526,0.237614,-0.085593,-0.104085,-1.036253,-0.929932,0.226489,0.256241,-0.306022,-0.557562,0.841124,0.838898,0.423706,0.235886,4.
-0.102897,1.241362,1.123962,0.709468,-0.084821,1.431258,1.373574,0.871281,0.154978,1.273143,1.150877,0.875176,0.125735,1.204523,1.121243,0.494142,0.144362,1.214967,1.426646,0.703775,0.160536,1.054828,1.437591,0.70954,-0.232863,0.904566,0.769615,0.491773,-0.218196,1.306698,1.070868,0.492656,-0.203527,1.145687,1.382048,0.708221,1.
-0.690878,-1.293356,-1.45925,-1.248444,-1.190918,-1.277763,-1.6869,-1.240548,-0.958558,-1.132569,-1.433784,-1.232182,-1.050503,-1.290018,-1.518567,-1.090478,-1.03753,-1.098931,-1.324934,-1.292491,-1.325434,-1.261162,-1.491346,-1.28304,-1.263751,-1.200445,-1.578013,-1.245867,-0.959339,-1.188137,-1.563183,-1.240204,-1.248178,-1.001838,-1.552876,-1.2336,5.
-0.470385,-1.205952,0.523215,1.079884,-1.707096,-2.151641,1.67362,3.24709,-1.923623,-2.226075,2.052504,3.245954,0.125735,-0.283448,-0.378649,-0.192527,-0.963662,-1.797467,0.888293,1.964574,-1.99412,-2.222517,1.85601,3.331356,0.650756,0.202896,-0.374101,-0.350719,-0.440539,-0.881754,0.113031,0.387634,-1.621268,-2.00986,1.202359,2.650043,2.
-1.205362,-0.463017,-0.55813,-0.348863,-1.190918,-0.447579,-0.546723,-0.184633,-0.884323,-0.432726,-0.532158,-0.336555,-0.682928,-0.020865,0.041321,-0.245347,-1.185267,-0.356737,-0.726764,-0.451958,-0.953942,-0.168714,-0.176313,-0.234313,-0.453767,0.159041,-0.193515,0.017871,-0.736996,-0.006373,-0.605346,-0.189986,-0.725852,0.532109,0.603395,0.235886,1.
-0.470385,0.891745,0.763513,0.497802,-0.748479,0.906932,0.773481,0.501711,-0.735851,0.74826,0.30936,-0.073135,-0.756443,0.679357,0.881261,0.388501,-0.446584,0.691066,0.888293,0.388575,-0.433852,0.705245,0.660526,0.185177,-0.674672,0.597585,1.190984,0.597084,-0.440539,1.21916,1.190598,0.755211,-0.42738,1.014206,1.202359,0.393331,1.
-0.249892,0.148811,0.042617,0.127386,-0.2323,-0.01064,0.05337,-0.079042,-0.216201,0.004676,-0.171507,-0.073135,-0.756443,0.197954,0.101317,0.018756,-0.151111,0.036189,-0.367863,0.020842,-0.136658,0.049776,-0.116539,0.027868,-0.674672,0.027478,-0.133319,0.017871,-0.440539,-0.356526,-0.126428,-0.137475,-0.42738,-0.169124,-0.834119,-0.131486,1.
0.779075,0.848043,0.523215,0.127386,0.800057,0.688462,0.533444,0.132141,1.120043,0.879481,0.549793,0.1376,0.713854,1.029468,0.581282,0.230039,1.104649,1.040333,0.828476,0.230975,0.754923,1.054828,0.301881,0.237614,0.945296,0.904566,0.769615,0.333806,0.967631,0.912777,0.771544,0.335123,0.99036,0.926552,0.783084,0.340849,3.
-0.176394,-0.200805,-1.038727,-0.930945,-0.158561,0.033054,-0.606733,-0.923774,-0.141965,-0.345245,-1.013025,-1.07413,0.19925,-0.108393,-0.798618,-0.773554,0.21823,-0.094787,-0.786581,-0.924758,-0.06236,-0.25611,-1.013152,-0.915985,-0.085593,-0.191794,-0.735275,-1.035244,-0.069968,-0.181449,-0.964535,-1.03016,-0.054291,-0.169124,-0.953912,-0.813747,7.
-1.425855,-1.686674,0.823588,1.291551,-1.412137,-2.151641,1.373574,2.771928,-1.923623,-2.357295,2.052504,2.771798,-1.565107,-2.034003,1.121243,1.761838,-1.333003,-1.797467,0.589209,1.124041,-1.02824,-2.004027,0.839849,1.758267,-1.926465,-2.25295,1.371571,2.440035,-1.478139,-2.151056,1.370192,2.43556,-0.949706,-1.483936,0.543498,0.918148,2.
-0.249892,1.110256,1.36426,0.709468,-0.45352,0.557381,0.293407,0.343324,-0.438908,0.004676,-0.652375,-0.231187,-0.168324,1.073232,1.181239,0.811066,-0.446584,0.691066,0.649025,0.598708,-0.433852,0.224567,0.122558,-0.181877,-0.159228,0.992274,1.491962,0.597084,-0.144082,1.21916,0.891274,0.965254,-0.128909,1.014206,0.902877,0.393331,1.
2.028536,1.372468,0.943738,0.603635,1.389975,1.387565,1.253555,0.607303,1.416986,1.229403,0.970552,0.453704,1.375487,1.029468,0.521286,0.282859,1.104649,0.691066,0.290124,-0.084225,1.126416,0.705245,0.301881,-0.234313,0.724391,0.509876,0.047268,-0.192752,1.11586,0.518855,0.292626,-0.189986,0.766507,0.532109,-0.175259,-0.393894,3.
0.926071,0.891745,0.523215,0.127386,0.947536,0.732156,0.533444,0.132141,0.674628,0.573299,-0.171507,-0.231187,0.713854,0.679357,0.341299,0.018756,0.735308,0.516432,0.110673,-0.189291,1.052117,0.530453,-0.355636,-0.391622,0.945296,0.816857,0.107463,-0.140096,0.671174,0.825239,0.352491,-0.137475,0.691889,0.619763,0.124223,-0.131486,4.
0.485085,0.236215,-0.317831,-0.560529,0.800057,0.469993,-0.306686,-0.554203,0.8231,0.485819,-0.291724,-0.336555,0.787369,0.329246,-0.198662,-0.667912,0.809176,0.341798,-0.188412,-0.451958,0.532028,0.530453,-0.475184,-0.444059,0.724391,0.334459,-0.193515,-0.403375,0.745289,0.168703,-0.365887,-0.610073,0.468035,0.356801,-0.175259,-0.393894,4.
-0.470385,0.848043,1.184036,0.391969,-0.158561,0.688462,0.8935,0.607303,-0.438908,0.70452,0.910444,0.611756,-0.168324,0.591829,0.881261,0.388501,0.070493,0.996675,0.888293,0.598708,-0.136658,0.617849,0.899623,0.237614,-0.085593,0.24675,0.167659,0.228494,-0.366425,0.650162,0.71168,0.440145,-0.054291,0.488282,0.962773,0.445813,1.
1.073066,0.97915,0.943738,0.444886,1.095016,0.819544,0.713472,0.237733,1.120043,0.835741,0.730119,0.242968,1.375487,1.029468,0.821265,0.282859,1.400122,0.8657,0.828476,0.125908,1.42361,1.054828,0.839849,0.132741,1.75528,1.036129,0.82981,0.491773,1.412317,1.044084,0.831409,0.230101,1.438068,0.882725,0.603395,0.235886,3.
-1.205362,-0.94374,-0.798429,0.021553,-1.412137,-1.365151,-1.026798,0.02655,-1.403973,-1.35127,-1.253459,0.032233,-0.976988,-0.546032,-0.198662,0.124397,-0.963662,-0.662347,-0.487496,-0.084225,-0.953942,-0.824183,-0.475184,-0.077004,-0.748307,-0.367211,-0.193515,0.228494,-0.736996,-0.487833,-0.186293,0.020058,-0.725852,-0.344432,-0.175259,-0.393894,5.
1.367057,1.19766,0.943738,0.233219,1.389975,0.994319,0.713472,0.237733,1.416986,1.229403,0.730119,0.242968,1.375487,1.029468,0.821265,0.124397,1.104649,0.8657,0.529392,0.125908,1.126416,1.054828,0.839849,0.29005,1.092566,0.860711,0.28805,0.017871,1.11586,0.869008,0.292626,0.020058,1.438068,1.058033,0.842981,0.235886,3.
0.044099,-0.375613,-0.918578,-0.878029,0.062659,-0.360191,-1.146816,-1.029365,0.080742,0.004676,-0.652375,-0.652659,0.125735,-0.108393,-1.038601,-0.773554,0.439835,0.036189,-0.547313,-0.557024,0.457729,0.049776,-0.534958,-0.391622,-0.159228,-0.191794,-1.036253,-0.719309,0.07826,-0.181449,-0.844805,-0.505051,0.393417,0.050011,-0.354948,-0.498857,7.
-0.764376,-1.031144,-1.639474,-0.560529,-0.748479,-0.884518,-1.206825,-0.554203,-0.735851,-1.001348,-1.433784,-0.758027,-0.462384,-0.370976,-0.618631,-0.50945,-0.668189,-0.531371,-1.025849,-0.924758,-0.433852,-0.693089,-1.252249,-0.70624,0.208947,-0.279503,-0.313906,-0.350719,0.522946,0.081165,-0.066563,-0.347519,0.244181,-0.08147,-0.774223,-0.551339,7.
0.191094,0.454725,-0.077532,-0.348863,0.800057,0.644768,0.413425,0.02655,0.8231,0.835741,0.730119,0.242968,0.493309,0.679357,0.281304,0.124397,0.809176,0.8657,0.828476,0.283508,0.829222,0.880036,0.839849,0.29005,1.092566,0.860711,0.589028,0.017871,1.412317,1.044084,0.831409,0.492656,1.438068,1.058033,0.842981,0.498294,3.
-0.984869,-1.205952,-1.5794,-1.61886,-0.748479,-1.190375,-1.386853,-1.451731,-0.735851,-1.482491,-1.794434,-1.811706,-0.976988,-1.421309,-2.058528,-1.777146,-0.963662,-1.404541,-1.624018,-1.187424,-0.731046,-1.261162,-1.610894,-1.178167,-1.190116,-1.200445,-1.939186,-1.82508,-1.181682,-1.494521,-1.742778,-1.450248,-0.875088,-1.177146,-1.49298,-1.076155,5.
-0.102897,-0.637825,-0.798429,-0.772195,0.505098,0.251523,-0.066649,-0.184633,0.8231,0.485819,0.189143,-0.336555,0.493309,-0.020865,-0.49864,-0.45663,0.809176,0.516432,0.050856,-0.241825,0.532028,0.180869,-0.475184,-0.811113,0.135312,0.334459,-0.374101,-0.403375,0.448832,0.343779,-0.605346,-0.610073,0.468035,0.006184,-1.073705,-1.076155,7.
0.63208,0.542129,-0.43798,-0.08428,0.357618,0.338911,-0.186668,-0.237429,0.377685,0.179637,-0.411941,-0.441923,0.125735,-0.458504,-1.218588,-0.984836,0.144362,-0.269421,-1.025849,-0.767158,-0.136658,-0.25611,-0.774055,-0.758677,0.061677,-0.542629,-1.517817,-1.298522,-0.440539,-0.706678,-1.503318,-1.292715,-0.651234,-0.695049,-1.912255,-1.443527,7.
-1.719846,-1.948886,0.523215,1.661967,-1.412137,-1.539926,0.293407,1.293647,-1.403973,-1.132569,-0.171507,0.717124,-1.050503,-0.852379,0.281304,0.494142,-0.742057,-0.836981,0.050856,0.493642,-1.02824,-0.955277,0.062784,0.237614,-0.748307,-0.718047,0.28805,0.702396,-0.736996,-0.881754,0.292626,0.7027,-0.725852,-1.001838,0.064327,0.498294,5.
-0.911371,-1.074846,-1.279026,-1.142611,-0.674739,-0.928212,-1.026798,-0.923774,-0.661615,-0.913868,-1.253459,-0.758027,-0.976988,-1.421309,-1.698554,-1.24894,-0.668189,-1.273565,-1.444568,-1.029824,-0.656748,-1.130069,-1.192475,-0.811113,-1.337386,-1.682843,-1.517817,-1.0879,-1.033453,-1.406983,-1.503318,-1.082671,-0.725852,-1.089492,-1.313291,-0.813747,5.
0.191094,-0.113401,0.162766,0.233219,0.800057,0.469993,0.713472,0.448916,1.120043,1.010702,0.730119,0.453704,1.081428,1.029468,1.121243,0.705425,1.104649,1.258626,1.127561,0.703775,1.720804,1.448109,1.736462,1.076595,0.429852,0.685294,0.589028,0.702396,0.448832,0.693931,0.831409,0.492656,0.468035,1.058033,0.842981,0.498294,3.
1.734545,0.97915,0.883663,0.391969,1.463715,0.994319,0.113379,-0.131838,0.377685,-0.345245,-0.111399,0.032233,1.669547,0.985704,0.941256,0.441321,1.400122,0.822041,0.708842,0.020842,0.532028,-0.25611,0.182332,0.027868,1.387105,0.860711,0.528832,0.123183,1.11586,0.518855,0.053167,0.12508,0.841124,0.532109,0.064327,-0.446376,3.
-1.425855,-0.375613,-0.498055,-0.08428,-1.412137,-0.360191,-0.186668,-0.237429,-0.958558,-0.345245,-0.472049,-0.441923,-1.344562,-0.370976,-0.378649,-0.403809,-1.333003,-0.356737,-0.60713,-0.399425,-1.02824,-0.4746,-0.594733,-0.601368,-1.263751,-0.191794,-0.434297,-0.08744,-1.255796,-0.531602,-0.90467,-0.45254,-1.248178,-0.51974,-0.894016,-0.656302,1.
0.191094,0.061407,-0.798429,-0.560529,0.210138,-0.272803,-1.026798,-0.765386,-0.067729,-0.432726,-1.253459,-1.126814,0.493309,0.329246,-0.198662,-0.086885,0.513703,-0.00747,-0.726764,-0.819691,-0.06236,0.006078,-1.192475,-0.811113,0.429852,0.509876,0.28805,0.017871,0.448832,0.168703,-0.365887,-0.40003,0.169563,-0.169124,-0.834119,-0.813747,4.
-0.690878,-1.074846,-1.699549,-1.354278,-0.895959,-1.059293,-1.266835,-0.923774,-1.181266,-1.35127,-1.253459,-0.916079,-0.682928,-0.983671,-1.458571,-0.826374,-0.668189,-1.14259,-1.444568,-0.819691,-0.953942,-1.261162,-1.192475,-0.653804,-0.453767,-0.981173,-1.096448,-1.0879,-0.736996,-1.100599,-1.323724,-0.820117,-0.725852,-1.089492,-1.313291,-0.813747,5.
1.073066,0.454725,-0.077532,-0.190113,0.505098,0.076748,-0.546723,-0.554203,0.526157,0.485819,-0.291724,-0.336555,0.787369,0.679357,0.041321,-0.086885,0.513703,0.341798,-0.188412,-0.451958,0.532028,0.355661,-0.176313,-0.444059,1.092566,0.509876,0.047268,-0.403375,0.745289,0.168703,-0.365887,-0.40003,0.169563,-0.169124,-0.594534,-0.393894,4.
1.661048,1.241362,1.123962,0.497802,1.389975,0.863238,0.83349,0.132141,1.416986,0.879481,0.549793,0.1376,1.743062,1.423343,1.121243,0.705425,1.400122,1.214967,0.828476,0.230975,1.42361,1.054828,0.600752,0.027868,1.90255,1.299255,1.070593,0.702396,1.931116,1.306698,0.771544,0.492656,1.288832,0.926552,0.543498,0.130923,3.
-0.470385,1.241362,0.883663,0.603635,-0.158561,1.081707,1.193546,0.976873,-0.141965,1.098182,1.210986,0.822492,-0.462384,0.985704,0.881261,0.758245,-0.151111,1.214967,1.486463,0.598708,-0.136658,1.22962,1.198494,0.761977,-0.380132,1.211546,1.552157,0.807707,0.226489,1.21916,1.250463,0.807721,0.244181,1.233342,1.262255,0.813184,1.
