X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,class
0.15498,-0.377602,0.349432,0.70613,-0.006417,-0.183409,0.031425,0.49783,0.18881,-0.062457,A
0.056229,-0.291239,0.239183,0.767954,0.17234,0.190314,0.937434,0.614167,0.438262,-0.219619,A
-0.141273,0.250492,0.406334,1.250286,-2.687761,-0.224934,0.144676,0.883594,1.560794,-0.164347,E
0.303106,-0.03215,0.367214,-0.350585,0.17234,1.26996,0.220177,-0.756969,-0.528364,1.144202,A
-0.881904,-1.947839,0.217845,2.046336,0.17234,1.809783,0.182426,0.716855,0.999528,1.658714,X
-0.030178,-0.063555,0.274747,-0.394925,0.261718,-0.224934,-0.044076,-0.229705,0.126447,-0.049257,F
0.019197,-0.016448,0.324537,-0.20781,0.261718,-0.432558,0.371178,0.125501,0.469443,-0.467497,H
0.080916,0.077766,0.050694,0.857319,-1.257711,0.06574,0.371178,1.125161,0.656532,-0.023326,A
-0.32643,0.321153,0.285416,-1.944952,-0.900198,-1.553729,-0.38383,0.169418,-0.154186,-1.125659,D
0.142636,-0.142067,0.246296,0.789259,-1.347089,0.480988,-2.611104,-0.403977,-1.089631,-1.335045,A
-0.116585,-0.581733,0.569929,1.083313,0.082961,-0.764757,-0.34608,1.443418,0.469443,-0.39325,D
0.377169,-0.079257,0.153829,-1.102952,0.261718,-0.806282,-0.157328,0.196483,-0.996086,-0.534729,A
0.105604,-0.377602,0.260522,0.107578,0.261718,0.273364,0.220177,-0.193378,-0.65309,0.257992,F
0.846235,-0.09496,0.182281,-1.981085,0.61923,-2.882524,-1.25209,0.088844,2.496239,-2.024791,I
-0.635027,-0.448263,0.299642,1.407861,0.17234,0.896237,-1.931597,0.527768,2.059698,2.434161,Y
9.943651,-0.220579,-0.048886,-0.675372,-3.045274,3.719926,2.37195,-2.598171,-2.898156,1.370295,I
0.019197,0.093469,0.473906,1.897295,0.17234,1.768258,0.446679,0.430225,1.217798,1.44834,X
0.142636,-0.291239,-3.210528,-2.167812,0.351096,-0.640182,0.52218,-0.144296,0.282354,-0.720896,F
-0.054866,-0.220579,0.466793,-0.21697,0.17234,2.308081,0.106925,-1.609596,-1.463808,2.204559,D
0.303106,-0.03215,0.367214,-0.350585,0.17234,1.851308,-0.459331,-0.639428,-0.123005,2.163402,A
-3.498799,-0.291239,0.37077,-0.281212,-4.922215,-0.474083,0.295677,-0.689655,-0.123005,-0.46851,F
-0.264711,-0.275537,0.107596,0.827362,0.261718,0.190314,0.182426,0.650299,0.469443,0.177042,A
0.25373,0.219088,0.14316,0.720541,0.261718,0.231839,0.295677,0.183145,0.469443,0.161889,A
0.031541,-0.024299,0.545034,-2.187595,0.261718,-1.263055,-0.157328,-2.602636,-1.682078,-0.936333,E
0.043885,0.407516,0.047137,0.460921,0.261718,1.6021590000000001,0.748682,-1.164362,-0.559546,1.102153,F
0.09326,0.2976,-0.013322,0.1091,0.261718,-0.640182,-0.270579,-0.308279,-0.43482,-0.316048,A
-0.153617,-0.840822,0.139604,-0.971903,0.17234,-0.764757,0.824183,-1.839494,-0.060642,-0.946484,X
0.006853,-0.181323,0.388552,0.301377,-0.095795,0.896237,0.824183,-0.037686,0.500624,0.452671,A
0.006853,0.462474,-0.016878,0.649795,-1.347089,-0.307984,0.257927,0.874625,0.251173,-0.300208,F
0.043885,-0.173471,0.285416,-0.775121,0.17234,-0.36335,-0.257995,0.181223,0.043296,-0.062566,F
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.180006,-1.365341,0.262146,0.905984,-0.215497,I
0.266074,0.415367,0.089814,-0.68501,0.261718,-1.096956,0.52218,0.607177,0.62535,-1.103405,G
-0.190648,-0.063555,0.441898,1.289493,0.261718,-0.598658,0.484429,-0.041181,-0.310094,-0.669577,E
0.117948,0.069915,0.338762,-1.296004,0.261718,-1.512204,-0.081827,-0.361535,0.500624,-1.227043,H
-0.128929,-0.283388,0.488131,0.833628,0.797987,0.480988,-1.667344,-0.426499,0.905984,1.746741,Y
-0.079554,-0.338346,0.40989,0.129748,0.17234,-0.266459,-0.044076,0.248983,0.656532,-0.088376,A
-0.017834,-0.330495,0.488131,-0.183313,0.17234,1.35301,-0.308329,-0.622886,-0.123005,1.578367,F
0.130292,0.336855,0.100483,0.382834,0.17234,0.107265,0.446679,0.828862,0.375899,-0.032271,A
-0.017834,-0.22843,0.37077,1.293671,0.17234,0.522513,0.106925,0.601411,2.090879,0.534224,X
0.599358,-2.426761,0.011573,0.54026,0.976743,-1.055431,-1.629594,1.039714,1.966154,0.102047,I
-0.017834,0.132725,0.125378,1.357345,0.261718,0.356414,0.446679,1.087961,-0.123005,0.190556,A
0.130292,-0.126364,0.377883,0.755362,0.261718,0.231839,0.484429,0.517051,0.874802,0.059022,A
-3.498799,-0.16562,0.811764,-1.809159,-4.922215,-1.38763,0.182426,-2.331908,-2.430434,-1.227814,A
0.192011,0.085618,0.278304,-1.347355,0.261718,-0.681707,0.295677,0.489209,-0.403638,-0.648915,F
-0.301743,0.171981,0.285416,0.684706,0.17234,2.017408,0.333428,2.797041,2.340331,1.736952,X
0.488263,-0.49537,0.111153,0.334258,0.976743,-0.224934,-1.591843,0.894331,1.498432,0.941796,I
-0.00549,0.360409,0.28186,-0.213479,-1.168333,-1.678304,0.069175,0.844162,0.750076,-1.449135,E
0.105604,-0.149918,0.438342,0.934659,0.261718,0.522513,0.069175,0.672413,0.095265,0.566604,A
0.624046,-2.426761,0.178724,0.711352,1.066121,-0.515608,-1.25209,1.295744,2.184424,0.40427,I
0.512951,-0.008597,-0.045329,-1.738144,-1.525845,-1.927453,-3.554865,-0.279156,-1.432627,-1.268054,A
0.512951,-0.306942,0.061363,1.371548,0.976743,-0.972381,-1.138838,2.526778,2.277968,-0.141755,I
0.389513,0.462474,0.136047,0.011679,-0.900198,-1.553729,-2.762106,-3.801149,-3.864781,-2.773427,F
0.266074,0.211237,0.114709,0.937882,0.261718,0.564038,0.371178,0.858801,0.157628,0.412299,A
0.043885,0.69801,0.022242,0.912997,0.261718,-0.058835,0.144676,1.173214,-0.029461,-0.010295,F
0.068573,-0.652394,0.395665,1.220985,0.261718,-0.058835,0.069175,0.746192,0.18881,0.036058,A
0.105604,0.014957,0.377883,-0.432222,0.261718,-1.346105,0.484429,-0.062771,0.594169,-1.332212,H
-0.314087,0.360409,0.395665,0.599727,-1.347089,0.190314,0.106925,0.763297,0.344717,0.249831,D
0.352481,-0.259834,0.463236,-1.127687,-1.078955,1.43606,0.295677,-1.718478,-1.71326,1.253385,F
-0.338774,-0.314793,0.449011,1.243006,0.797987,0.314889,-1.063338,-2.005224,-2.149801,1.042047,X
0.648733,0.242641,-0.045329,-0.444157,0.261718,1.020811,0.673182,-0.621352,-0.091823,0.658609,A
0.290762,-0.181323,0.441898,-1.339925,0.261718,-0.474083,-0.044076,-1.042977,-0.185368,-0.288515,F
-0.215336,-0.204876,0.456124,-0.099826,0.17234,-0.930856,0.182426,0.498102,0.843621,-0.822931,E
0.056229,-0.291239,0.239183,0.767954,0.17234,0.356414,-0.081827,-0.491832,-0.808997,0.505424,A
0.031541,0.140576,0.399221,-0.817372,0.261718,-0.723232,0.257927,1.081243,0.999528,-0.665346,H
0.117948,-0.291239,0.306755,0.255993,0.17234,-0.183409,-0.308329,0.224014,0.251173,0.134403,A
2.105308,-0.079257,0.239183,-1.152363,-0.989576,-2.716425,-0.534832,-1.57395,-1.837986,-2.212116,A
0.105604,-0.149918,0.438342,0.934659,0.261718,1.26996,0.295677,-0.099174,-0.372457,1.090001,A
0.389513,0.462474,0.136047,0.011679,-0.900198,-0.058835,0.069175,0.367727,-0.621908,0.033116,F
0.179667,-0.173471,0.121822,-1.139205,0.17234,-0.640182,0.182426,-1.915544,-0.746634,-0.54559,A
-0.363462,-0.189174,0.641057,0.681245,0.17234,-0.058835,0.257927,0.687635,0.594169,-0.068062,C
-0.264711,0.156278,0.402778,1.483948,0.17234,1.26996,0.597681,-0.208775,1.186617,1.094389,X
0.080916,0.203385,0.249852,-0.423061,0.261718,-1.055431,0.220177,0.523672,0.812439,-0.953765,H
0.216699,0.124874,-3.210528,-0.886924,0.261718,0.190314,0.295677,-0.454049,-0.341275,0.130943,A
-0.412837,-0.346197,0.601936,2.211191,0.440474,0.605563,-0.874585,0.893069,2.652146,1.26503,X
-0.128929,-0.283388,0.488131,0.833628,0.797987,-0.474083,-1.138838,0.137868,0.438262,0.398145,Y
-3.498799,0.250492,0.23207,1.224178,-4.922215,0.397939,0.55993,0.94219,0.375899,0.177356,W
0.25373,0.336855,0.086258,-0.979571,0.261718,-1.512204,0.371178,-0.505792,0.251173,-1.431944,G
0.204355,-0.275537,0.360101,-0.278884,0.261718,0.314889,0.484429,-0.387532,0.001721,0.148833,A
0.019197,0.289748,-0.116457,1.524856,-0.542686,1.685209,0.295677,-0.793353,-0.808997,1.466254,F
-0.079554,0.187683,0.335206,0.745008,0.17234,0.397939,-0.195078,0.122083,1.529613,0.635812,X
0.09326,-0.267686,0.168055,-0.383884,0.261718,-0.058835,0.899684,-0.656067,-0.060642,-0.408114,A
-0.314087,-0.024299,-1.681275,0.307284,0.261718,-0.557133,0.52218,0.668569,0.282354,-0.649216,E
0.117948,0.289748,0.392108,-1.747095,0.261718,0.356414,0.371178,1.773014,0.126447,0.25088,A
0.204355,0.038511,0.036468,0.655644,0.17234,0.688613,0.106925,0.596207,-0.247731,0.690688,A
-0.104241,-1.037102,0.388552,-1.099311,0.17234,-1.138481,0.257927,-1.780665,-0.247731,-1.050809,X
0.130292,-0.212727,0.324537,0.386474,0.261718,1.560634,0.786433,-1.027697,-0.590727,1.040443,F
-0.06721,-0.275537,0.253409,0.371526,-1.078955,0.854712,0.371178,-0.689325,-0.902542,0.685528,A
0.167323,0.313302,0.168055,-0.383198,0.261718,0.190314,1.050686,1.227072,0.251173,-0.271228,A
0.006853,-0.668096,0.477462,1.62168,0.17234,0.896237,0.333428,0.734639,-0.746634,0.739788,A
0.25373,-0.197025,0.260522,0.326888,0.261718,-0.058835,0.673182,0.61706,0.126447,-0.286501,F
0.105604,-0.189174,0.164499,-0.683757,0.261718,-0.141884,0.446679,-0.779024,-0.060642,-0.240427,A
-0.042522,0.10132,0.288973,0.722153,0.261718,0.771662,-0.157328,0.187533,0.126447,0.944099,A
0.426544,0.588093,0.160942,-0.889699,0.261718,-0.224934,0.144676,1.468328,-0.185368,-0.160224,F
-0.042522,-0.463965,0.392108,0.22699,0.261718,0.024215,0.748682,0.385123,0.750076,-0.286622,E
0.47592,-0.43256,0.114709,-0.87096,0.976743,-1.512204,-1.101088,0.872916,1.903791,-0.707214,I
0.019197,-0.283388,0.214288,0.857677,0.261718,0.356414,0.106925,-0.271117,-0.497183,0.383956,A
0.080916,0.588093,0.01513,0.00225,0.261718,-0.681707,-0.044076,0.604634,0.126447,-0.480204,F
0.389513,-0.220579,-3.210528,-2.624155,0.261718,-0.681707,-0.044076,-1.323937,-0.403638,-0.477491,A
-0.128929,-0.511072,0.342319,0.170775,0.261718,1.26996,0.333428,-0.824903,-0.216549,1.070038,F
0.63639,-0.063555,0.132491,-0.631719,0.976743,-0.764757,-1.32759,-0.102572,0.999528,0.19486,I
0.068573,-0.204876,0.424116,1.412158,0.261718,0.024215,0.371178,1.264913,0.62535,-0.064579,A
0.31545,0.117022,0.178724,-1.517104,-1.347089,-0.01731,0.144676,2.444865,0.375899,0.017637,F
0.043885,-0.157769,0.228514,-0.211361,0.261718,0.397939,0.295677,-0.354312,0.126447,0.309468,F
0.130292,0.077766,0.299642,-0.693335,0.261718,-0.141884,0.333428,0.087504,0.251173,-0.18208,A
0.130292,-0.071406,0.214288,0.915742,0.261718,0.06574,0.597681,0.233663,-0.528364,-0.135499,A
-0.202992,-7.45e-4,-3.210528,-0.527256,0.082961,0.647088,0.446679,0.132898,-0.154186,0.491524,D
0.142636,-0.377602,0.328093,-0.039583,0.261718,-0.515608,-0.006326,-0.406171,-0.278912,-0.339471,F
4.462983,-0.181323,0.306755,-2.963951,0.261718,-0.01731,0.748682,-1.689258,-2.180982,-0.296929,F
0.105604,-0.377602,0.260522,0.107578,0.261718,0.439463,0.446679,-0.379009,0.126447,0.263827,F
0.364825,0.36826,0.19295,-0.420406,0.261718,-1.055431,0.257927,0.08498,0.781258,-0.97896,H
-0.00549,0.478177,0.029355,-0.247644,0.17234,0.107265,0.182426,-0.104999,0.064084,0.125518,A
0.179667,0.258344,0.189393,-0.133304,0.17234,0.14879,0.220177,-0.988148,-0.466001,0.127327,A
0.25373,-0.338346,-3.210528,-1.790689,0.351096,0.605563,0.257927,-0.362778,-0.43482,0.522241,A
-0.017834,-0.440412,0.267634,1.39515,0.261718,0.439463,0.106925,1.116463,0.126447,0.464207,A
-0.128929,-0.511072,0.342319,0.170775,0.261718,1.892833,0.031425,-1.338538,-0.684271,1.852971,F
0.192011,0.509582,0.079145,1.072093,0.261718,0.397939,-2.762106,0.938909,0.500624,-1.401758,A
-0.00549,0.486028,0.118265,0.446569,0.261718,-0.391033,0.144676,0.417023,-0.091823,-0.315856,G
0.15498,-0.448263,0.356544,-0.003837,0.261718,-0.515608,0.031425,0.324761,-0.029461,-0.356686,F
0.204355,-0.134216,0.043581,-0.654873,0.261718,1.726734,0.824183,-2.10898,-1.151994,1.18156,E
-0.116585,0.281897,0.335206,-0.518215,0.082961,-2.550325,0.371178,0.106745,2.059698,-2.344505,D
-0.128929,0.069915,0.313868,0.510511,0.082961,-0.557133,0.295677,-2.028522,-1.869167,-0.537477,H
0.105604,-0.189174,0.164499,-0.683757,0.261718,-0.391033,0.55993,0.858917,0.562987,-0.52523,A
0.624046,-0.071406,0.221401,-0.586246,0.887365,-1.38763,-1.32759,-0.098942,0.999528,-0.445617,I
0.019197,-0.087108,0.384996,0.794958,0.261718,1.311485,0.182426,0.376833,0.718895,1.202548,A
0.105604,-0.087108,0.367214,1.522618,0.261718,0.06574,-0.006326,1.599071,0.40708,0.185674,A
0.080916,-0.126364,0.360101,-0.587947,0.261718,-0.224934,0.182426,0.639155,0.095265,-0.168976,F
1.142487,0.062064,0.125378,1.05983,0.261718,0.439463,0.408929,0.887769,-0.528364,0.29429,A
-3.498799,0.486028,0.139604,-5.440122,-0.006417,-0.307984,0.182426,0.242148,-2.243345,-0.261933,A
0.031541,0.666605,-0.095119,0.010217,0.17234,-0.764757,-3.026359,0.744561,0.656532,-1.94806,G
-0.560964,0.329004,0.296086,0.755571,0.261718,0.190314,0.257927,0.55029,0.781258,0.144807,E
-3.498799,-0.573882,0.356544,0.750648,-4.922215,0.314889,0.069175,1.039384,0.157628,0.363655,A
0.25373,0.219088,0.14316,0.720541,0.261718,0.647088,0.257927,-0.004117,0.18881,0.565567,A
-0.017834,-0.354049,0.42056,-0.176032,0.261718,-0.764757,-0.081827,-0.707304,-0.185368,-0.543384,F
0.031541,-0.118513,0.374326,-0.066706,0.261718,-0.224934,0.106925,0.43739,0.344717,-0.134004,A
0.512951,-0.306942,0.061363,1.371548,0.976743,0.356414,-1.667344,-0.328781,1.747883,1.612893,I
0.204355,-0.126364,0.335206,0.483538,-1.257711,0.522513,-0.308329,0.571938,0.375899,0.795567,F
0.179667,-0.291239,0.228514,1.550427,0.17234,0.273364,0.069175,1.585753,0.562987,0.361799,A
0.167323,0.588093,-0.002652,-0.309259,0.261718,-0.266459,0.257927,1.521488,-0.029461,-0.25904,F
0.117948,0.124874,0.128935,0.3837,0.17234,-0.141884,0.220177,0.428128,-0.154186,-0.125975,A
0.006853,0.462474,-0.016878,0.649795,-1.347089,-0.349509,0.333428,1.119627,0.500624,-0.37847,F
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.761353,-1.101088,-2.308357,-0.777816,-0.962095,I
0.006853,-0.267686,0.40989,0.565443,0.17234,1.186911,0.295677,-0.466728,-0.247731,1.019961,F
-0.301743,0.195534,0.381439,0.351116,0.082961,0.231839,0.748682,0.402267,1.186617,-0.089087,E
0.179667,0.258344,0.189393,-0.133304,0.17234,-0.557133,-0.232828,-0.021959,0.251173,-0.252024,A
0.031541,0.007106,-0.315616,2.791392,-0.542686,-1.30458,-2.950858,0.735571,-2.212163,-2.406264,A
0.907954,1.467426,0.37077,-1.242027,0.708609,-0.515608,-1.28984,1.038025,1.779065,0.434733,I
0.142636,-0.142067,0.246296,0.789259,-1.347089,1.145386,0.786433,0.469114,-0.091823,0.710108,A
0.15498,0.054213,0.164499,-0.048325,0.261718,-0.349509,0.031425,0.54165,0.282354,-0.203128,A
-0.128929,0.572391,-0.031104,0.319399,0.261718,0.480988,0.031425,0.544271,0.562987,0.546279,G
0.192011,0.509582,0.079145,1.072093,0.261718,0.06574,0.333428,1.296813,0.656532,-0.005171,A
-0.042522,0.407516,-3.210528,-0.636404,0.261718,-0.141884,0.408929,0.52705,0.032902,-0.227371,A
-0.116585,-0.189174,0.694403,0.974792,0.708609,-1.096956,-1.28984,1.168574,1.186617,-0.147373,Y
0.25373,-0.197025,0.260522,0.326888,0.261718,-0.474083,0.597681,1.503004,0.62535,-0.619139,F
0.401857,-0.29909,0.328093,0.432395,-1.257711,0.107265,0.408929,0.619331,-0.029461,-0.004737,A
0.216699,-0.424709,0.306755,-0.043283,0.261718,-0.474083,0.257927,-0.102437,-0.029461,-0.444833,A
0.241386,0.23479,0.310311,-1.710992,0.261718,-1.636779,0.031425,1.01059,1.093072,-1.390221,H
-0.091897,-0.071406,0.537921,-1.178561,0.261718,-0.640182,0.333428,0.84389,-0.372457,-0.627179,E
-0.042522,-0.236281,-3.210528,-0.272051,0.261718,1.892833,0.295677,-0.108999,0.282354,1.647624,A
-0.314087,-0.236281,0.029355,0.460861,0.261718,0.522513,0.295677,-1.059752,-0.310094,0.424462,A
-0.16596,0.007106,-2.172058,-0.165858,0.261718,0.273364,0.333428,1.223675,0.812439,0.177042,E
-0.486901,-0.03215,0.196506,-0.633748,0.261718,0.688613,0.295677,-0.244693,0.40708,0.579635,C
0.241386,-0.322644,0.310311,0.49055,0.261718,0.730137,0.597681,0.760714,-0.185368,0.430743,A
0.216699,-0.424709,0.306755,-0.043283,0.261718,1.103861,0.446679,-0.825874,-0.123005,0.851889,A
0.043885,0.572391,0.00446,-0.3331,0.261718,-1.22153,0.069175,0.660997,0.500624,-1.033196,G
0.019197,0.038511,0.19295,0.323367,0.261718,0.190314,0.069175,0.063138,0.313536,0.255774,F
0.006853,-0.668096,0.477462,1.62168,0.17234,3.346203,1.163937,-0.505772,-0.559546,2.338214,A
0.401857,-0.267686,0.299642,-0.808002,0.261718,0.273364,0.446679,-1.239267,-0.091823,0.117839,F
0.09326,0.329004,0.271191,-0.813522,0.17234,1.519109,0.52218,-1.130987,-0.278912,1.181428,A
0.031541,0.117022,-0.176916,-0.620739,-1.168333,-1.678304,-3.10186,-1.70976,0.500624,-2.617723,A
-0.32643,0.093469,-3.210528,0.668414,-0.095795,1.934358,-0.195078,0.638164,1.654339,2.052134,X
0.204355,-0.134216,0.043581,-0.654873,0.261718,0.314889,0.371178,-1.729234,-0.403638,0.192304,E
0.068573,-0.197025,0.032912,0.615571,0.082961,0.979286,0.295677,-0.106397,0.095265,0.846536,A
0.377169,0.022808,0.139604,1.070691,0.976743,-0.224934,-1.365341,0.784925,1.436069,0.776761,I
0.772172,0.030659,0.075589,0.371824,0.976743,-1.180006,-1.25209,0.801273,1.498432,-0.280064,I
0.09326,-0.267686,0.168055,-0.383884,0.261718,0.397939,0.333428,0.164836,0.126447,0.289758,A
-3.498799,10.65331,-3.210528,0.06482,-4.922215,-0.349509,0.220177,2.666123,-0.933723,-0.306115,A
-3.498799,-0.369751,0.552147,0.331573,-4.922215,0.024215,1.352689,-0.232481,-0.247731,-0.554765,E
0.031541,-0.09496,-0.031104,0.803253,0.261718,0.314889,1.050686,-0.203338,-0.996086,-0.149688,A
0.364825,0.195534,0.175168,-0.027618,0.261718,-0.681707,0.144676,0.310781,0.126447,-0.580008,A
-0.116585,-0.212727,-0.027547,-0.927921,0.351096,0.314889,0.673182,-0.858822,0.251173,0.029066,E
1.21655,0.156278,-0.013322,0.353593,0.17234,0.273364,0.333428,0.226189,-0.715453,0.181575,A
0.562327,-0.29909,0.068476,-0.58926,0.976743,-0.266459,-0.42158,-1.13918,0.40708,0.145759,I
0.303106,-0.134216,-0.002652,-0.624558,0.261718,1.768258,0.484429,-1.302464,-0.466001,1.421457,A
-0.128929,0.289748,0.235627,1.057473,0.17234,0.024215,0.144676,1.178417,0.874802,0.074549,E
0.290762,-0.267686,0.324537,-0.396177,-1.078955,-0.01731,0.408929,-1.172944,-0.933723,-0.11967,A
-0.079554,-0.173471,0.367214,0.324501,0.261718,1.519109,0.408929,-1.012165,-1.027268,1.256989,F
-0.00549,-0.322644,0.100483,-0.519439,0.261718,-0.764757,0.408929,-0.242694,0.282354,-0.782233,A
-0.079554,-0.291239,0.388552,0.855618,0.261718,-0.557133,0.106925,1.059498,-0.154186,-0.440241,F
0.043885,0.69801,0.022242,0.912997,0.261718,0.14879,0.220177,0.72598,0.001721,0.137839,F
-0.079554,0.187683,0.335206,0.745008,0.17234,-0.391033,0.257927,1.373057,2.465057,-0.356891,X
-0.054866,0.203385,0.05425,-0.028782,0.261718,0.06574,0.295677,0.40483,0.874802,0.016444,G
-3.498799,-0.181323,6.260173,-0.238215,-4.922215,-1.968978,-0.497081,-2.293116,-2.305708,-0.983601,W
-0.22768,0.289748,-0.006209,0.395814,0.261718,0.107265,0.55993,1.302618,0.687713,-0.098248,A
0.031541,0.203385,0.086258,0.045008,0.17234,-0.930856,0.257927,0.997272,0.500624,-0.856999,F
0.117948,-0.291239,0.306755,0.255993,0.17234,0.107265,0.597681,0.006678,-0.341275,-0.111196,A
-0.202992,-0.016448,0.594823,-1.581822,-0.363929,-1.013906,-2.7243560000000002,-0.29327,0.344717,-2.38319,E
0.031541,0.195534,0.246296,0.627208,0.261718,-0.266459,0.144676,1.388279,0.531806,-0.2249,H
-0.128929,0.022808,0.19295,0.837775,0.261718,0.854712,0.069175,0.042267,-0.154186,0.856903,A
0.056229,0.054213,0.392108,-0.02896,0.261718,-1.055431,0.182426,0.807913,0.999528,-0.937563,H
-0.32643,0.093469,-3.210528,0.668414,-0.095795,2.308081,1.541441,0.507479,1.654339,1.376866,X
-0.22768,-0.997846,0.356544,-0.026932,0.261718,-0.598658,0.182426,0.137946,0.219991,-0.529389,D
-0.16596,-0.134216,0.256965,0.387041,0.261718,-0.681707,0.371178,0.885225,0.126447,-0.689927,F
-0.104241,-1.037102,0.388552,-1.099311,0.17234,0.605563,0.144676,-1.394512,0.344717,0.583264,X
-3.498799,0.211237,-3.210528,-0.424226,-4.922215,1.228436,-2.799857,0.503965,0.032902,-0.926062,A
-0.240024,0.117022,0.235627,0.902912,0.17234,-0.557133,0.446679,1.53403,0.687713,-0.605938,E
-3.498799,-0.236281,0.256965,-0.3018,-4.922215,-0.723232,0.673182,0.126296,-0.029461,-0.871176,A
-0.06721,-0.157769,-3.210528,-2.154594,-1.79398,-1.013906,0.748682,-0.245101,0.219991,-1.152108,C
0.438888,0.289748,0.14316,-0.282494,0.261718,-0.972381,-0.081827,-0.81902,-0.933723,-0.695219,A
-0.091897,-0.142067,0.324537,0.65821,0.17234,-0.10036,-0.081827,0.480181,-0.216549,0.081421,F
0.710453,-0.102811,0.157386,1.199979,0.976743,-0.058835,-1.176589,0.245274,1.373706,0.805584,I
0.117948,0.124874,0.128935,0.3837,0.17234,0.522513,-0.38383,-0.126007,-0.185368,0.846669,A
0.25373,-0.338346,0.352988,-1.154243,0.17234,-0.474083,0.182426,0.802283,0.126447,-0.414792,F
0.09326,-0.055704,0.068476,0.305076,0.261718,0.273364,0.861934,0.568366,0.18881,-0.075923,A
-0.264711,-0.09496,0.01513,-0.597346,0.261718,-0.10036,0.257927,-1.421538,-0.684271,-0.108447,E
0.142636,-0.291239,-3.210528,-2.167812,0.351096,-0.307984,0.484429,-0.901555,-0.497183,-0.420711,F
0.624046,-0.071406,0.221401,-0.586246,0.887365,-0.723232,0.069175,-2.597414,-0.840179,-0.579936,I
0.241386,0.23479,0.121822,1.037988,0.261718,0.854712,0.484429,0.32845,-0.403638,0.617006,A
0.599358,0.752968,0.008017,-1.737905,-0.095795,-1.346105,0.55993,-0.820224,-0.185368,-1.363712,F
0.031541,0.140576,0.399221,-0.817372,0.261718,-0.972381,0.371178,1.637378,0.656532,-0.944651,H
0.290762,-0.181323,0.441898,-1.339925,0.261718,0.314889,0.069175,-1.587443,-1.151994,0.362535,F
-0.06721,0.336855,0.221401,-0.311258,0.261718,0.813187,0.182426,1.501587,1.280161,0.744899,G
0.229043,-0.016448,0.317424,-0.526838,0.261718,-0.598658,0.673182,-0.379339,0.064084,-0.765295,F
-0.042522,0.407516,-3.210528,-0.636404,0.261718,0.937762,0.597681,-0.358778,-0.528364,0.620213,A
0.772172,0.030659,0.075589,0.371824,0.976743,-0.557133,-1.138838,0.615856,1.217798,0.281789,I
2.105308,-0.079257,0.239183,-1.152363,-0.989576,-0.972381,0.106925,-0.2179,-1.463808,-0.822485,A
0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.681707,0.257927,-0.111756,-0.466001,-0.635932,F
0.117948,-0.220579,-3.210528,-1.623238,0.261718,0.107265,0.446679,-0.269118,-0.278912,-0.027871,A
0.204355,-0.134216,0.043581,-0.654873,0.261718,-0.307984,0.55993,-0.222249,0.656532,-0.467968,E
0.031541,0.666605,-0.095119,0.010217,0.17234,-0.930856,0.52218,1.013192,0.937165,-0.983312,G
0.624046,-0.071406,0.221401,-0.586246,0.887365,-1.38763,-0.308329,-1.128813,0.219991,-1.002046,I
0.080916,-0.291239,0.356544,0.226662,0.261718,0.06574,0.069175,0.467347,0.157628,0.171606,F
0.562327,-0.29909,0.068476,-0.58926,0.976743,-0.515608,-1.365341,-1.31555,0.001721,0.479554,I
-2.47426,0.171981,-0.12357,-2.9863,-3.313408,-1.429155,-2.271351,2.207997,-4.05187,-2.891844,F
-0.06721,-0.43256,-3.210528,-0.875108,0.17234,-0.349509,0.295677,-0.605024,-0.310094,-0.35952,A
0.056229,-0.063555,0.310311,-1.048885,0.261718,0.06574,0.220177,0.525982,-0.247731,0.056575,F
0.364825,0.195534,0.175168,-0.027618,0.261718,-0.847807,0.144676,-0.094573,-0.216549,-0.736785,A
-0.425181,-0.071406,0.424116,1.863279,0.17234,1.103861,0.333428,0.400908,1.217798,0.968787,X
0.352481,-0.259834,0.463236,-1.127687,-1.078955,-0.515608,0.295677,1.341972,0.095265,-0.507074,F
0.327793,-2.426761,-2.324983,-1.744082,0.440474,0.564038,0.710932,1.586549,0.469443,0.226444,A
-0.042522,-0.189174,0.33165,-0.664392,0.261718,-1.346105,0.257927,-0.268749,0.282354,-1.232335,H
0.130292,-0.126364,0.377883,0.755362,0.261718,0.854712,0.295677,0.417702,0.562987,0.707239,A
0.624046,0.007106,0.114709,-0.350674,0.887365,0.231839,-0.459331,-0.666493,0.438262,0.607398,I
-0.314087,0.164129,0.200063,0.132493,0.261718,-0.889332,-0.157328,-0.18767,-0.060642,-0.614485,E
0.15498,-0.448263,0.356544,-0.003837,0.261718,-0.307984,-0.006326,-0.038851,-0.403638,-0.154594,F
0.57467,0.085618,0.310311,-2.167514,0.261718,-1.512204,0.069175,-0.966733,1.186617,-1.295817,H
0.043885,-0.079257,0.061363,0.565085,0.261718,0.896237,0.220177,-0.828379,-0.996086,0.816724,A
0.179667,-0.047852,0.274747,-0.605223,0.261718,-0.806282,0.295677,0.103891,0.18881,-0.766199,F
-0.030178,0.305451,-3.203415,-0.130828,0.17234,3.097054,0.55993,-0.877383,-0.278912,2.605561,A
0.204355,0.360409,0.139604,0.299019,-0.095795,1.685209,0.371178,-1.041366,0.001721,1.412091,A
